game_id,date,team,player,pts,reb,ast,pm3,min,oreb,dreb,stl,blk,tov,fgm,fga,ftm,fta,pf,plus_minus
0022500985,2026-03-16,POR,Donovan Clingan,14,11,2,0,24.366666666666667,5,6,0,0,2,4,7,6,8,5,14
0022500990,2026-03-16,LAC,Bennedict Mathurin,16,4,3,0,34.28333333333333,1,3,2,0,2,5,12,6,6,5,-5
0022500985,2026-03-16,BKN,Ben Saraf,15,0,4,0,23.633333333333333,0,0,4,0,4,5,10,5,6,1,4
0022500985,2026-03-16,POR,Jerami Grant,12,4,5,2,31.916666666666668,1,3,1,1,2,5,13,0,0,3,1
0022500986,2026-03-16,PHX,Haywood Highsmith,16,4,1,4,18.731666666666666,2,2,1,0,0,4,8,4,4,3,-1
0022500990,2026-03-16,LAC,John Collins,11,9,4,0,25.54,3,6,1,0,1,4,8,3,5,3,-18
0022500987,2026-03-16,MEM,Cedric Coward,17,0,5,2,23.766666666666666,0,0,0,1,2,7,13,1,2,5,-21
0022500984,2026-03-16,GSW,Draymond Green,5,8,7,1,28.533333333333335,3,5,2,0,3,2,8,0,0,1,-8
0022500987,2026-03-16,CHI,Leonard Miller,10,7,2,2,28.333333333333332,3,4,0,2,0,3,5,2,3,1,21
0022500987,2026-03-16,MEM,Walter Clayton Jr.,12,2,7,2,26.316666666666666,1,1,0,1,3,5,11,0,0,1,-35
0022500987,2026-03-16,MEM,Taylor Hendricks,16,3,0,2,21.316666666666666,2,1,2,0,1,6,11,2,2,0,9
0022500983,2026-03-16,ORL,Wendell Carter Jr.,17,3,1,2,28.166666666666668,3,0,1,0,2,6,10,3,3,1,-17
0022500983,2026-03-16,ORL,Jevon Carter,13,3,2,3,19.0,1,2,2,0,3,5,8,0,0,2,-10
0022500989,2026-03-16,HOU,Kevin Durant,18,5,2,0,37.31666666666667,0,5,0,0,7,8,16,2,2,1,-7
0022500988,2026-03-16,NOP,Derik Queen,9,6,2,1,20.733333333333334,1,5,1,2,2,2,4,4,4,1,14
0022500987,2026-03-16,MEM,Cam Spencer,12,1,7,2,16.116666666666667,1,0,1,0,1,3,7,4,4,0,9
0022500988,2026-03-16,DAL,Max Christie,12,4,0,4,31.516666666666666,0,4,2,0,0,4,7,0,0,1,2
0022500987,2026-03-16,MEM,Jaylen Wells,16,3,1,2,22.683333333333334,1,2,1,0,2,5,9,4,4,0,-15
0022500983,2026-03-16,ORL,Jalen Suggs,8,6,5,0,28.416666666666668,0,6,1,1,3,4,11,0,0,1,-10
0022500985,2026-03-16,BKN,Danny Wolf,8,5,4,2,23.966666666666665,0,5,0,2,4,3,9,0,0,3,-14
0022500985,2026-03-16,POR,Scoot Henderson,16,1,4,2,19.833333333333332,0,1,0,0,2,5,10,4,5,5,4
0022500989,2026-03-16,LAL,Deandre Ayton,7,11,0,0,27.166666666666668,6,5,1,1,1,3,6,1,2,1,11
0022500988,2026-03-16,NOP,Herbert Jones,10,3,4,1,28.65,1,2,0,2,1,4,9,1,1,3,8
0022500988,2026-03-16,DAL,Marvin Bagley III,9,9,1,1,18.833333333333332,6,3,1,0,0,4,7,0,0,4,-14
0022500990,2026-03-16,SAS,Julian Champagnie,7,8,1,0,28.816666666666666,4,4,2,1,3,3,8,1,1,2,-5
0022500987,2026-03-16,MEM,Tyler Burton,8,8,1,1,21.416666666666668,2,6,2,0,2,2,6,3,4,2,-4
0022500985,2026-03-16,POR,Kris Murray,14,3,1,2,24.55,0,3,1,0,2,6,7,0,1,1,9
0022500989,2026-03-16,HOU,Tari Eason,5,9,3,0,33.083333333333336,5,4,2,0,2,2,11,1,2,3,-6
0022500989,2026-03-16,HOU,Reed Sheppard,11,0,3,1,30.913333333333334,0,0,3,0,2,5,11,0,0,4,-13
0022500984,2026-03-16,GSW,Pat Spencer,10,3,4,2,21.841666666666665,1,2,1,0,1,3,9,2,2,0,2
0022500989,2026-03-16,HOU,Clint Capela,9,8,2,0,26.29,2,6,1,0,3,3,4,3,5,4,-2
0022500985,2026-03-16,BKN,Tyson Etienne,15,2,1,3,23.233333333333334,0,2,0,0,2,3,7,6,6,1,-9
0022500986,2026-03-16,PHX,Oso Ighodaro,4,4,8,0,32.58833333333333,1,3,2,0,0,2,4,0,0,3,-2
0022500986,2026-03-16,PHX,Jordan Goodwin,6,5,4,1,23.738333333333333,2,3,2,0,1,2,5,1,2,5,-9
0022500984,2026-03-16,GSW,Brandin Podziemski,10,4,3,1,28.291666666666668,1,3,1,0,1,3,11,3,4,2,8
0022500989,2026-03-16,HOU,Dorian Finney-Smith,8,2,4,2,24.233333333333334,1,1,1,1,3,3,7,0,0,0,11
0022500983,2026-03-16,ATL,CJ McCollum,9,2,3,1,31.653333333333332,1,1,1,1,1,3,14,2,2,3,20
0022500986,2026-03-16,BOS,Baylor Scheierman,8,5,2,2,25.911666666666665,0,5,1,0,0,3,3,0,0,0,5
0022500987,2026-03-16,MEM,Olivier-Maxence Prosper,13,3,0,1,24.2,0,3,0,1,0,6,11,0,1,1,-26
0022500984,2026-03-16,WAS,Julian Reese,12,6,1,0,23.683333333333334,2,4,0,0,3,5,7,2,2,5,-5
0022500986,2026-03-16,BOS,Neemias Queta,5,3,6,0,33.123333333333335,2,1,1,1,1,2,4,1,1,3,5
0022500985,2026-03-16,BKN,E.J. Liddell,4,6,2,0,25.983333333333334,1,5,2,1,1,2,7,0,0,5,-7
0022500984,2026-03-16,WAS,Anthony Gill,4,8,2,0,31.766666666666666,3,5,2,0,1,1,4,2,2,3,-2
0022500985,2026-03-16,BKN,Ochai Agbaji,8,4,1,1,24.533333333333335,1,3,2,0,1,3,6,1,2,2,1
0022500990,2026-03-16,LAC,Derrick Jones Jr.,10,3,1,2,23.783333333333335,0,3,0,1,0,4,13,0,1,0,-10
0022500987,2026-03-16,CHI,Jalen Smith,13,5,0,0,26.766666666666666,3,2,0,0,1,5,10,3,3,2,30
0022500990,2026-03-16,LAC,Kris Dunn,9,2,1,2,22.883333333333333,1,1,1,1,1,3,5,1,2,3,-10
0022500986,2026-03-16,PHX,Grayson Allen,13,1,2,2,21.7,0,1,0,0,0,3,7,5,6,2,-5
0022500984,2026-03-16,WAS,Tristan Vukcevic,11,2,1,2,15.45,0,2,0,1,2,3,9,3,4,0,-10
0022500984,2026-03-16,WAS,Tre Johnson,13,1,2,2,23.483333333333334,0,1,0,0,2,5,12,1,2,1,2
0022500984,2026-03-16,WAS,Jamir Watkins,6,3,2,0,16.266666666666666,1,2,3,0,2,3,4,0,0,0,-11
0022500986,2026-03-16,PHX,Royce O'Neale,6,2,3,2,18.676666666666666,0,2,0,2,0,2,5,0,0,1,-4
0022500989,2026-03-16,LAL,Jake LaRavia,7,4,0,0,12.223333333333333,3,1,3,0,3,1,2,5,6,1,-1
0022500988,2026-03-16,DAL,Khris Middleton,6,4,1,2,17.666666666666668,0,4,2,0,2,2,9,0,0,2,-20
0022500987,2026-03-16,CHI,Guerschon Yabusele,13,0,0,2,17.96,0,0,1,0,1,3,4,5,6,2,-8
0022500987,2026-03-16,MEM,DeJon Jarreau,5,5,6,0,22.8,1,4,0,0,2,2,4,1,2,4,-3
0022500990,2026-03-16,SAS,Carter Bryant,10,5,1,0,20.733333333333334,2,3,0,0,0,2,4,6,7,4,10
0022500990,2026-03-16,LAC,Isaiah Jackson,11,1,0,0,16.593333333333334,0,1,1,1,1,4,5,3,4,3,10
0022500987,2026-03-16,MEM,Jahmai Mashack,3,6,2,1,26.093333333333334,2,4,1,1,2,1,6,0,0,2,-9
0022500983,2026-03-16,ATL,Jonathan Kuminga,7,8,1,0,18.983333333333334,2,6,0,0,2,2,7,3,5,3,-8
0022500983,2026-03-16,ORL,Moritz Wagner,7,6,1,1,14.35,0,6,0,0,0,3,9,0,0,4,-3
0022500983,2026-03-16,ORL,Jett Howard,10,1,0,2,18.733333333333334,0,1,1,0,0,4,10,0,0,2,8
0022500990,2026-03-16,SAS,Harrison Barnes,8,3,2,2,17.816666666666666,2,1,0,0,1,3,7,0,0,3,-2
0022500989,2026-03-16,LAL,Marcus Smart,11,0,1,3,35.96666666666667,0,0,0,0,0,4,9,0,0,5,6
0022500990,2026-03-16,LAC,Kobe Sanders,5,2,2,1,16.85,0,2,2,0,0,2,5,0,0,3,20
0022500987,2026-03-16,CHI,Patrick Williams,9,0,2,3,19.86,0,0,0,0,1,3,7,0,0,1,-4
0022500985,2026-03-16,POR,Matisse Thybulle,5,1,2,1,15.333333333333334,1,0,2,0,1,2,6,0,0,4,3
0022500987,2026-03-16,MEM,Rayan Rupert,3,4,1,1,27.183333333333334,0,4,2,0,2,1,6,0,0,2,-29
0022500985,2026-03-16,BKN,Ziaire Williams,7,1,0,1,20.35,1,0,2,0,1,3,8,0,0,2,-21
0022500990,2026-03-16,SAS,Keldon Johnson,8,5,0,0,21.95,1,4,0,0,2,4,10,0,0,1,4
0022500990,2026-03-16,LAC,Brook Lopez,3,1,1,1,23.566666666666666,0,1,1,2,0,1,2,0,0,1,-15
0022500986,2026-03-16,PHX,Collin Gillespie,3,3,1,1,22.635,1,2,2,0,0,1,8,0,0,1,-2
0022500987,2026-03-16,CHI,Nick Richards,5,6,1,0,12.548333333333334,2,4,0,0,0,2,4,1,2,3,6
0022500984,2026-03-16,GSW,Malevy Leons,8,2,0,0,15.685,2,0,1,0,1,4,5,0,0,2,2
0022500983,2026-03-16,ATL,Jock Landale,8,1,2,1,10.863333333333333,1,0,0,0,0,3,4,1,2,4,8
0022500988,2026-03-16,NOP,Jordan Poole,4,1,2,0,18.183333333333334,0,1,0,2,1,2,9,0,1,3,10
0022500985,2026-03-16,BKN,Malachi Smith,3,4,4,0,18.0,2,2,0,0,1,1,6,1,1,2,7
0022500983,2026-03-16,ORL,Jase Richardson,6,0,0,1,5.483333333333333,0,0,2,0,0,2,4,1,1,0,8
0022500989,2026-03-16,LAL,Rui Hachimura,6,3,0,0,23.0,1,2,1,0,1,3,6,0,0,4,-3
0022500988,2026-03-16,DAL,Ryan Nembhard,2,4,5,0,25.233333333333334,1,3,0,0,3,1,8,0,0,2,-3
0022500983,2026-03-16,ORL,Tristan da Silva,7,2,1,1,27.741666666666667,0,2,0,0,0,2,8,2,2,1,-8
0022500986,2026-03-16,BOS,Sam Hauser,2,4,2,0,23.163333333333334,2,2,1,0,0,1,3,0,0,4,5
0022500988,2026-03-16,DAL,AJ Johnson,4,2,1,0,12.183333333333334,0,2,0,1,1,2,5,0,0,2,0
0022500986,2026-03-16,PHX,Rasheer Fleming,1,3,0,0,14.753333333333334,1,2,0,2,0,0,1,1,2,1,0
0022500987,2026-03-16,MEM,Taj Gibson,2,2,0,0,8.106666666666667,0,2,1,1,0,1,2,0,0,1,-1
0022500985,2026-03-16,BKN,Nolan Traore,4,1,1,0,16.15,0,1,1,0,0,1,8,2,4,0,-19
0022500983,2026-03-16,ORL,Goga Bitadze,4,3,1,0,5.483333333333333,3,0,0,0,0,2,3,0,0,0,8
0022500988,2026-03-16,DAL,John Poulakidas,3,2,0,1,17.833333333333332,0,2,1,0,0,1,5,0,0,3,-19
0022500988,2026-03-16,NOP,Jordan Hawkins,5,2,0,1,1.75,1,1,0,0,0,1,1,2,2,0,3
0022500987,2026-03-16,CHI,Yuki Kawamura,5,1,2,0,11.816666666666666,0,1,0,0,3,1,2,3,3,2,2
0022500984,2026-03-16,GSW,Will Richard,0,3,2,0,32.215,1,2,1,0,0,0,6,0,0,3,-2
0022500985,2026-03-16,BKN,Drake Powell,2,1,0,0,18.366666666666667,0,1,0,2,2,1,6,0,0,3,-22
0022500990,2026-03-16,SAS,Jordan McLaughlin,3,2,1,1,9.683333333333334,1,1,0,0,0,1,2,0,0,0,11
0022500984,2026-03-16,WAS,Sharife Cooper,4,2,1,0,12.7,0,2,0,0,1,1,3,2,2,2,-15
0022500986,2026-03-16,BOS,Luka Garza,3,3,0,1,11.336666666666666,0,3,0,0,0,1,2,0,0,2,6
0022500989,2026-03-16,HOU,Josh Okogie,0,0,2,0,7.52,0,0,2,0,0,0,0,0,0,1,-11
0022500983,2026-03-16,ORL,Noah Penda,2,1,1,0,13.991666666666667,0,1,1,0,0,1,2,0,0,0,4
0022500990,2026-03-16,LAC,Cam Christie,3,1,0,0,6.466666666666667,1,0,1,0,0,1,4,1,2,0,12
0022500985,2026-03-16,POR,Sidy Cissoko,0,3,3,0,20.518333333333334,0,3,0,0,1,0,1,0,0,1,1
0022500983,2026-03-16,ORL,Jamal Cain,2,3,1,0,14.066666666666666,1,2,0,0,0,1,1,0,0,2,0
0022500988,2026-03-16,DAL,Tyler Smith,3,1,0,0,4.983333333333333,0,1,1,0,1,1,3,1,2,0,-3
0022500988,2026-03-16,DAL,Dwight Powell,1,3,1,0,12.516666666666667,1,2,0,0,0,0,0,1,2,3,-6
0022500986,2026-03-16,PHX,Khaman Maluach,2,3,0,0,12.35,0,3,0,0,0,0,1,2,2,0,-8
0022500984,2026-03-16,WAS,Bub Carrington,4,0,1,0,12.25,0,0,0,0,0,2,6,0,0,2,-17
0022500985,2026-03-16,POR,Blake Wesley,4,0,1,0,7.783333333333333,0,0,0,0,1,2,2,0,0,0,-10
0022500990,2026-03-16,SAS,Mason Plumlee,1,3,0,0,5.923333333333333,3,0,0,0,0,0,0,1,2,3,-6
0022500983,2026-03-16,ATL,Zaccharie Risacher,2,2,0,0,9.853333333333333,0,2,0,0,0,1,2,0,0,0,8
0022500983,2026-03-16,ATL,Corey Kispert,3,0,0,1,4.216666666666667,0,0,0,0,0,1,3,0,0,0,-4
0022500988,2026-03-16,DAL,Brandon Williams,0,0,1,0,5.183333333333334,0,0,0,1,0,0,2,0,0,0,-16
0022500990,2026-03-16,LAC,Nicolas Batum,0,3,0,0,11.55,1,2,0,0,0,0,1,0,0,1,-3
0022500984,2026-03-16,GSW,Omer Yurtseven,2,0,1,0,2.285,0,0,0,0,0,0,0,2,2,1,1
0022500985,2026-03-16,POR,Jayson Kent,2,1,0,0,3.15,0,1,0,0,0,1,1,0,0,0,2
0022500988,2026-03-16,NOP,Micah Peavy,0,2,1,0,1.75,1,1,0,0,1,0,1,0,2,0,3
0022500989,2026-03-16,LAL,Luke Kennard,0,0,2,0,16.966666666666665,0,0,0,0,0,0,2,0,0,0,3
0022500986,2026-03-16,PHX,Amir Coffey,0,0,0,0,4.1,0,0,0,1,0,0,0,0,0,0,1
0022500989,2026-03-16,LAL,Jaxson Hayes,0,0,0,0,11.583333333333334,0,0,1,0,0,0,1,0,0,1,-6
0022500983,2026-03-16,ATL,Gabe Vincent,0,0,1,0,10.15,0,0,0,0,0,0,1,0,0,0,-6
0022500983,2026-03-16,ATL,Mouhamed Gueye,0,0,1,0,7.7,0,0,0,0,0,0,1,0,0,1,-8
0022500984,2026-03-16,GSW,Nate Williams,0,1,0,0,3.45,1,0,0,0,0,0,2,0,0,0,6
0022500986,2026-03-16,BOS,Hugo González,0,1,0,0,8.02,0,1,0,0,0,0,1,0,0,2,-7
0022500987,2026-03-16,CHI,Lachlan Olbrich,0,0,0,0,2.466666666666667,0,0,0,0,1,0,0,0,0,0,-1
0022500984,2026-03-16,WAS,Jaden Hardy,0,0,0,0,12.0,0,0,0,0,2,0,0,0,0,2,4
0022500982,2026-03-15,SAC,DeMar DeRozan,41,4,11,1,38.05,1,3,3,0,5,11,21,18,21,0,16
0022500982,2026-03-15,UTA,Cody Williams,34,7,7,3,38.35,1,6,1,1,3,12,20,7,8,4,-8
0022500979,2026-03-15,MIL,Giannis Antetokounmpo,31,14,8,0,23.133333333333333,6,8,0,0,1,11,22,9,13,1,17
0022500979,2026-03-15,MIL,Bobby Portis,29,10,3,6,26.606666666666666,4,6,2,0,1,11,21,1,2,1,-4
0022500978,2026-03-15,DET,Cade Cunningham,33,3,9,2,37.21666666666667,1,2,2,0,4,12,24,7,8,4,-13
0022500976,2026-03-15,MIN,Julius Randle,32,7,6,3,35.35,2,5,0,1,1,11,18,7,8,4,-5
0022500977,2026-03-15,DAL,P.J. Washington,20,11,2,3,33.4,5,6,5,1,0,8,16,1,2,2,17
0022500977,2026-03-15,DAL,Cooper Flagg,27,6,10,1,32.81666666666667,0,6,0,2,3,10,17,6,8,4,2
0022500981,2026-03-15,NYK,Jalen Brunson,30,1,9,2,35.71666666666667,0,1,2,1,3,9,20,10,10,1,7
0022500978,2026-03-15,TOR,Jakob Poeltl,21,18,5,0,36.43333333333333,9,9,0,1,0,9,12,3,5,3,2
0022500977,2026-03-15,CLE,Donovan Mitchell,26,1,11,4,39.13333333333333,0,1,2,0,1,10,24,2,2,2,-4
0022500980,2026-03-15,POR,Deni Avdija,25,6,9,2,38.21333333333333,0,6,1,1,7,7,19,9,11,0,2
0022500980,2026-03-15,PHI,Quentin Grimes,31,3,2,1,39.52166666666667,0,3,3,1,1,11,22,8,8,2,7
0022500979,2026-03-15,IND,Aaron Nesmith,32,2,1,7,28.816666666666666,1,1,0,1,3,10,14,5,5,1,-7
0022500981,2026-03-15,GSW,Brandin Podziemski,25,5,6,2,37.156666666666666,0,5,2,0,4,8,15,7,9,1,1
0022500976,2026-03-15,OKC,Shai Gilgeous-Alexander,20,3,10,2,33.233333333333334,1,2,2,1,1,7,22,4,5,3,3
0022500977,2026-03-15,CLE,Evan Mobley,18,11,4,0,36.05,3,8,0,4,4,8,14,2,5,3,-2
0022500976,2026-03-15,OKC,Chet Holmgren,21,9,2,1,32.21666666666667,3,6,3,1,0,9,13,2,2,2,23
0022500978,2026-03-15,TOR,Scottie Barnes,14,10,8,0,37.63333333333333,5,5,1,3,1,5,11,4,5,2,22
0022500977,2026-03-15,DAL,Naji Marshall,25,5,7,1,32.016666666666666,2,3,1,0,3,8,12,8,8,1,10
0022500981,2026-03-15,GSW,Gui Santos,20,7,7,2,31.75,3,4,2,0,5,7,12,4,4,4,2
0022500977,2026-03-15,CLE,Max Strus,24,8,1,6,22.866666666666667,3,5,0,0,1,7,9,4,4,5,0
0022500978,2026-03-15,TOR,Brandon Ingram,34,1,0,4,38.81166666666667,1,0,0,0,3,12,25,6,8,2,14
0022500980,2026-03-15,PHI,VJ Edgecombe,18,12,3,1,34.96666666666667,4,8,0,2,1,8,18,1,1,4,10
0022500982,2026-03-15,SAC,Precious Achiuwa,20,11,1,0,33.45,3,8,2,1,2,10,15,0,0,0,10
0022500981,2026-03-15,GSW,Gary Payton II,19,6,4,3,27.726666666666667,1,5,2,1,0,8,13,0,0,2,-12
0022500979,2026-03-15,MIL,Ryan Rollins,20,2,7,3,36.81666666666667,0,2,3,0,3,8,12,1,2,2,14
0022500978,2026-03-15,TOR,RJ Barrett,27,6,2,1,39.4,2,4,1,0,3,11,17,4,4,3,3
0022500981,2026-03-15,GSW,Quinten Post,22,3,3,4,35.43333333333333,1,2,0,3,4,9,16,0,0,3,5
0022500980,2026-03-15,POR,Donovan Clingan,11,15,5,0,27.666666666666668,5,10,0,3,0,4,10,3,3,1,-12
0022500982,2026-03-15,SAC,Killian Hayes,16,5,8,4,38.3,0,5,0,2,3,5,9,2,2,2,9
0022500976,2026-03-15,MIN,Anthony Edwards,19,6,5,2,37.31666666666667,1,5,1,1,6,6,17,5,10,5,-7
0022500981,2026-03-15,NYK,Karl-Anthony Towns,17,12,2,0,30.66,5,7,1,1,3,7,12,3,4,2,0
0022500982,2026-03-15,UTA,Isaiah Collier,21,5,3,1,24.616666666666667,0,5,1,1,2,9,21,2,4,1,-15
0022500979,2026-03-15,IND,Jarace Walker,14,8,6,2,29.533333333333335,3,5,0,1,0,6,12,0,2,0,-17
0022500980,2026-03-15,PHI,Justin Edwards,21,2,2,3,25.0,0,2,2,0,2,9,14,0,0,2,4
0022500978,2026-03-15,DET,Jalen Duren,20,11,0,0,36.63333333333333,4,7,0,0,1,8,11,4,7,3,-7
0022500980,2026-03-15,PHI,Andre Drummond,6,17,4,0,34.748333333333335,4,13,2,0,3,3,9,0,0,2,14
0022500978,2026-03-15,DET,Tobias Harris,21,5,2,3,32.766666666666666,1,4,0,0,1,9,12,0,0,1,-2
0022500980,2026-03-15,POR,Jerami Grant,20,2,1,6,31.5,0,2,1,0,2,7,13,0,2,4,-8
0022500976,2026-03-15,MIN,Donte DiVincenzo,16,9,1,4,29.65,0,9,0,0,1,6,9,0,0,1,-7
0022500982,2026-03-15,UTA,Brice Sensabaugh,22,3,0,3,22.716666666666665,3,0,1,0,3,9,17,1,2,1,-5
0022500977,2026-03-15,CLE,James Harden,13,5,7,1,37.55,0,5,1,0,6,4,12,4,5,2,-5
0022500976,2026-03-15,OKC,Isaiah Joe,20,4,0,4,21.183333333333334,0,4,0,0,1,8,14,0,0,2,23
0022500976,2026-03-15,OKC,Cason Wallace,4,6,7,0,25.25,2,4,3,2,0,1,4,2,2,1,11
0022500979,2026-03-15,MIL,Kyle Kuzma,8,3,8,2,35.766666666666666,0,3,2,1,1,3,7,0,0,2,-1
0022500976,2026-03-15,OKC,Alex Caruso,17,2,1,1,21.766666666666666,1,1,3,0,0,6,10,4,4,0,-3
0022500976,2026-03-15,MIN,Ayo Dosunmu,18,4,0,4,32.5,0,4,0,0,2,7,9,0,0,1,-3
0022500981,2026-03-15,NYK,Josh Hart,7,12,5,1,30.733333333333334,3,9,0,0,1,3,6,0,0,3,17
0022500980,2026-03-15,POR,Robert Williams III,6,12,0,0,20.333333333333332,6,6,0,3,0,3,5,0,0,0,6
0022500982,2026-03-15,UTA,Oscar Tshiebwe,9,8,1,0,22.833333333333332,4,4,3,0,0,3,5,3,6,0,5
0022500981,2026-03-15,NYK,Mitchell Robinson,4,10,0,0,17.04,3,7,3,2,2,2,2,0,0,0,-6
0022500979,2026-03-15,IND,T.J. McConnell,9,2,11,0,28.101666666666667,0,2,1,0,2,3,10,3,3,1,-8
0022500982,2026-03-15,UTA,Andersson Garcia,3,11,3,1,43.03333333333333,1,10,2,1,2,1,7,0,0,2,-3
0022500980,2026-03-15,POR,Scoot Henderson,11,3,2,2,24.266666666666666,0,3,2,1,1,4,14,1,3,2,6
0022500976,2026-03-15,OKC,Ajay Mitchell,11,5,3,1,26.766666666666666,3,2,2,0,2,4,13,2,2,1,1
0022500977,2026-03-15,DAL,Ryan Nembhard,11,3,3,3,24.266666666666666,0,3,2,0,0,4,10,0,0,2,15
0022500982,2026-03-15,UTA,Elijah Harkless,13,1,4,2,40.416666666666664,0,1,1,1,2,4,10,3,3,3,1
0022500979,2026-03-15,MIL,Myles Turner,13,4,0,3,29.861666666666668,0,4,1,1,1,4,7,2,2,3,6
0022500979,2026-03-15,IND,Jay Huff,16,1,0,3,19.571666666666665,0,1,0,2,1,5,8,3,3,0,-15
0022500977,2026-03-15,DAL,Brandon Williams,12,2,5,0,23.733333333333334,0,2,2,0,0,4,7,4,4,1,-5
0022500980,2026-03-15,PHI,Dominick Barlow,11,3,2,1,20.951666666666668,0,3,3,0,1,4,6,2,2,2,14
0022500977,2026-03-15,DAL,Max Christie,9,2,5,2,29.283333333333335,0,2,1,1,0,3,4,1,1,0,4
0022500982,2026-03-15,SAC,Daeqwon Plowden,10,4,2,2,30.783333333333335,2,2,2,0,2,3,14,2,2,5,-8
0022500979,2026-03-15,IND,Kobe Brown,9,6,5,2,24.65,3,3,0,0,2,3,4,1,2,2,-11
0022500979,2026-03-15,MIL,Taurean Prince,13,2,2,3,22.216666666666665,0,2,1,0,1,5,7,0,0,3,13
0022500976,2026-03-15,OKC,Jared McCain,15,0,0,5,17.233333333333334,0,0,1,0,0,5,10,0,0,0,13
0022500978,2026-03-15,TOR,Immanuel Quickley,6,1,7,1,33.7,0,1,3,0,1,1,12,3,4,1,14
0022500982,2026-03-15,SAC,Maxime Raynaud,8,12,1,0,28.566666666666666,1,11,0,0,3,4,8,0,0,3,3
0022500981,2026-03-15,NYK,OG Anunoby,14,4,1,2,29.301666666666666,3,1,0,0,1,3,6,6,6,3,0
0022500979,2026-03-15,IND,Obi Toppin,11,4,3,3,16.366666666666667,0,4,0,0,2,3,7,2,3,0,2
0022500976,2026-03-15,OKC,Isaiah Hartenstein,0,12,3,0,20.583333333333332,4,8,0,2,1,0,3,0,0,3,13
0022500981,2026-03-15,NYK,Mikal Bridges,7,3,2,1,21.378333333333334,2,1,1,2,1,3,10,0,0,2,-2
0022500979,2026-03-15,IND,Ivica Zubac,10,7,2,0,23.528333333333332,3,4,0,0,1,4,10,2,2,4,1
0022500978,2026-03-15,DET,Caris LeVert,9,3,1,2,20.171666666666667,2,1,1,1,1,3,8,1,2,1,-8
0022500982,2026-03-15,SAC,Nique Clifford,10,4,2,1,26.183333333333334,2,2,1,0,2,4,9,1,1,6,-3
0022500977,2026-03-15,CLE,Dean Wade,12,5,0,2,26.3,1,4,0,0,0,5,9,0,0,2,-12
0022500979,2026-03-15,MIL,AJ Green,12,2,1,4,24.445,0,2,0,0,1,4,7,0,0,0,8
0022500978,2026-03-15,TOR,Sandro Mamukelashvili,8,5,0,1,14.866666666666667,2,3,2,0,2,3,7,1,2,2,8
0022500980,2026-03-15,PHI,Cameron Payne,11,2,1,1,20.05,0,2,1,0,1,5,12,0,0,0,-5
0022500980,2026-03-15,POR,Toumani Camara,7,2,5,1,31.086666666666666,1,1,0,1,4,3,10,0,0,2,-11
0022500977,2026-03-15,DAL,John Poulakidas,10,3,0,2,14.633333333333333,0,3,1,0,1,4,6,0,0,3,10
0022500981,2026-03-15,NYK,Landry Shamet,10,1,0,2,26.9,0,1,2,0,2,3,10,2,2,3,3
0022500982,2026-03-15,SAC,Doug McDermott,9,3,2,3,28.683333333333334,1,2,0,0,1,3,8,0,0,2,-7
0022500978,2026-03-15,DET,Paul Reed,4,6,0,0,11.366666666666667,2,4,0,3,2,2,4,0,0,2,-4
0022500979,2026-03-15,IND,Jalen Slawson,3,4,0,1,26.583333333333332,0,4,2,2,2,1,4,0,0,5,-4
0022500981,2026-03-15,GSW,Pat Spencer,9,2,4,1,22.715,0,2,0,0,0,3,8,2,2,1,-2
0022500977,2026-03-15,CLE,Keon Ellis,5,5,3,1,31.433333333333334,3,2,0,1,2,2,7,0,0,2,-2
0022500977,2026-03-15,CLE,Thomas Bryant,10,2,0,2,12.316666666666666,0,2,1,0,0,3,4,2,4,2,-7
0022500977,2026-03-15,CLE,Dennis Schröder,8,1,6,0,21.966666666666665,0,1,0,0,1,4,5,0,1,1,-9
0022500978,2026-03-15,DET,Javonte Green,8,3,1,1,14.616666666666667,1,2,1,0,0,2,3,3,3,1,-4
0022500981,2026-03-15,GSW,Will Richard,5,2,1,1,29.016666666666666,1,1,3,0,2,2,3,0,0,4,7
0022500977,2026-03-15,DAL,Khris Middleton,5,5,2,1,24.4,1,4,1,0,2,2,9,0,0,4,2
0022500981,2026-03-15,NYK,Jordan Clarkson,14,0,0,1,21.75,0,0,0,0,0,6,11,1,1,0,14
0022500980,2026-03-15,PHI,Trendon Watford,7,2,3,0,27.048333333333332,2,0,1,0,0,3,7,1,2,5,-8
0022500982,2026-03-15,UTA,Bez Mbeng,2,3,3,0,32.53333333333333,1,2,2,1,3,1,2,0,0,5,-1
0022500982,2026-03-15,UTA,Blake Hinson,7,2,1,2,15.5,0,2,1,0,0,2,4,1,2,0,1
0022500977,2026-03-15,DAL,Marvin Bagley III,6,5,0,1,15.816666666666666,0,5,0,1,2,2,4,1,2,4,-2
0022500976,2026-03-15,MIN,Naz Reid,6,4,0,0,28.116666666666667,1,3,2,0,4,1,5,4,4,3,-4
0022500981,2026-03-15,GSW,Malevy Leons,2,5,2,0,19.628333333333334,4,1,0,2,0,1,7,0,0,2,3
0022500980,2026-03-15,POR,Matisse Thybulle,5,3,2,1,14.583333333333334,1,2,1,0,1,2,4,0,0,1,3
0022500976,2026-03-15,OKC,Jaylin Williams,5,3,2,1,18.583333333333332,1,2,1,0,2,2,7,0,0,2,-2
