game_id,date,team,player,pts,reb,ast,pm3
0022300198,2023-11-15,LAL,Maxwell Lewis,0,0,0,0
0022300192,2023-11-15,DAL,Richaun Holmes,0,0,0,0
0022300195,2023-11-15,MIL,Lindell Wigginton,0,0,0,0
0022300194,2023-11-15,PHI,Marcus Morris Sr.,0,0,0,0
0022300019,2023-11-14,IND,Tyrese Haliburton,33,7,15,7
0022300019,2023-11-14,PHI,Joel Embiid,39,12,6,0
0022300024,2023-11-14,DEN,Nikola Jokić,32,16,9,2
0022300017,2023-11-14,CHA,LaMelo Ball,28,6,11,4
0022300025,2023-11-14,MIN,Karl-Anthony Towns,33,11,2,5
0022300024,2023-11-14,LAC,Paul George,35,7,3,4
0022300018,2023-11-14,ATL,Dejounte Murray,32,5,10,1
0022300021,2023-11-14,OKC,Shai Gilgeous-Alexander,28,6,5,1
0022300020,2023-11-14,BKN,Spencer Dinwiddie,29,5,9,5
0022300026,2023-11-14,LAL,Anthony Davis,19,11,5,0
0022300022,2023-11-14,NOP,Brandon Ingram,25,9,7,1
0022300017,2023-11-14,MIA,Jimmy Butler III,32,4,5,1
0022300017,2023-11-14,CHA,P.J. Washington,32,6,1,6
0022300017,2023-11-14,MIA,Bam Adebayo,21,11,4,0
0022300018,2023-11-14,DET,Ausar Thompson,21,8,5,0
0022300022,2023-11-14,NOP,Herbert Jones,19,4,4,2
0022300019,2023-11-14,PHI,De'Anthony Melton,30,4,3,4
0022300023,2023-11-14,UTA,Jordan Clarkson,30,1,3,4
0022300020,2023-11-14,BKN,Mikal Bridges,21,5,4,3
0022300026,2023-11-14,MEM,Santi Aldama,24,5,4,3
0022300025,2023-11-14,GSW,Brandin Podziemski,23,7,5,3
0022300019,2023-11-14,PHI,Tyrese Maxey,27,4,5,2
0022300026,2023-11-14,LAL,Austin Reaves,16,12,7,4
0022300017,2023-11-14,MIA,Duncan Robinson,18,8,5,4
0022300022,2023-11-14,NOP,Jordan Hawkins,25,6,3,5
0022300023,2023-11-14,POR,Shaedon Sharpe,17,8,7,2
0022300020,2023-11-14,ORL,Paolo Banchero,19,6,3,4
0022300026,2023-11-14,LAL,D'Angelo Russell,24,3,5,6
0022300019,2023-11-14,IND,Obi Toppin,27,6,1,1
0022300020,2023-11-14,ORL,Franz Wagner,21,8,5,3
0022300025,2023-11-14,MIN,Anthony Edwards,20,4,4,3
0022300023,2023-11-14,UTA,John Collins,14,10,2,2
0022300018,2023-11-14,DET,Marvin Bagley III,22,11,1,0
0022300021,2023-11-14,SAS,Julian Champagnie,13,3,3,3
0022300021,2023-11-14,OKC,Josh Giddey,18,7,7,0
0022300023,2023-11-14,UTA,Lauri Markkanen,21,9,0,2
0022300020,2023-11-14,BKN,Cameron Johnson,20,5,2,3
0022300025,2023-11-14,GSW,Dario Šarić,21,4,4,3
0022300026,2023-11-14,LAL,LeBron James,16,9,6,3
0022300023,2023-11-14,POR,Deandre Ayton,22,10,3,0
0022300022,2023-11-14,NOP,Zion Williamson,19,7,5,0
0022300017,2023-11-14,MIA,Haywood Highsmith,12,4,2,2
0022300019,2023-11-14,PHI,Tobias Harris,22,7,3,0
0022300025,2023-11-14,GSW,Chris Paul,15,5,4,2
0022300023,2023-11-14,POR,Jerami Grant,26,2,1,3
0022300026,2023-11-14,MEM,David Roddy,17,3,3,2
0022300018,2023-11-14,ATL,Saddiq Bey,19,4,2,2
0022300023,2023-11-14,UTA,Kelly Olynyk,12,12,3,2
0022300023,2023-11-14,UTA,Collin Sexton,13,4,7,1
0022300018,2023-11-14,DET,Cade Cunningham,9,3,12,1
0022300024,2023-11-14,LAC,Kawhi Leonard,15,2,2,2
0022300024,2023-11-14,DEN,Aaron Gordon,20,5,5,1
0022300025,2023-11-14,MIN,Rudy Gobert,9,13,2,0
0022300025,2023-11-14,MIN,Mike Conley,13,2,8,3
0022300018,2023-11-14,ATL,De'Andre Hunter,16,5,5,2
0022300023,2023-11-14,UTA,Keyonte George,15,4,7,2
0022300024,2023-11-14,LAC,James Harden,21,2,4,3
0022300022,2023-11-14,NOP,Naji Marshall,16,4,2,1
0022300018,2023-11-14,DET,Alec Burks,16,2,5,4
0022300026,2023-11-14,LAL,Rui Hachimura,23,3,0,3
0022300023,2023-11-14,POR,Jabari Walker,12,8,0,2
0022300021,2023-11-14,SAS,Victor Wembanyama,8,14,2,0
0022300018,2023-11-14,ATL,Jalen Johnson,16,5,1,2
0022300022,2023-11-14,DAL,Kyrie Irving,17,2,6,3
0022300018,2023-11-14,ATL,Bogdan Bogdanović,17,3,3,3
0022300024,2023-11-14,LAC,Ivica Zubac,9,13,3,0
0022300018,2023-11-14,ATL,Clint Capela,8,8,1,0
0022300024,2023-11-14,DEN,Reggie Jackson,18,3,4,0
0022300021,2023-11-14,OKC,Cason Wallace,9,5,3,1
0022300021,2023-11-14,SAS,Devin Vassell,12,3,4,1
0022300022,2023-11-14,NOP,Dyson Daniels,10,2,6,2
0022300021,2023-11-14,OKC,Chet Holmgren,9,7,3,1
0022300017,2023-11-14,CHA,Nick Richards,10,12,1,0
0022300023,2023-11-14,POR,Skylar Mays,6,5,10,0
0022300019,2023-11-14,IND,Myles Turner,17,3,0,1
0022300020,2023-11-14,ORL,Joe Ingles,11,3,4,3
0022300025,2023-11-14,GSW,Andrew Wiggins,9,7,0,1
0022300019,2023-11-14,IND,Bruce Brown,14,5,3,0
0022300018,2023-11-14,DET,Jaden Ivey,11,5,5,1
0022300017,2023-11-14,MIA,Jaime Jaquez Jr.,17,5,1,1
0022300026,2023-11-14,MEM,Xavier Tillman,15,2,2,3
0022300020,2023-11-14,BKN,Day'Ron Sharpe,11,10,0,0
0022300018,2023-11-14,DET,Killian Hayes,8,3,5,1
0022300026,2023-11-14,MEM,Desmond Bane,15,1,5,2
0022300021,2023-11-14,SAS,Zach Collins,13,8,1,1
0022300022,2023-11-14,DAL,Luka Dončić,16,2,2,3
0022300020,2023-11-14,ORL,Goga Bitadze,14,3,1,0
0022300020,2023-11-14,ORL,Jalen Suggs,10,2,2,2
0022300017,2023-11-14,CHA,Bryce McGowens,12,4,1,3
0022300020,2023-11-14,BKN,Royce O'Neale,13,4,1,4
0022300023,2023-11-14,UTA,Ochai Agbaji,6,8,1,0
0022300017,2023-11-14,MIA,Josh Richardson,6,5,6,0
0022300026,2023-11-14,LAL,Jaxson Hayes,11,1,1,0
0022300020,2023-11-14,ORL,Moritz Wagner,11,6,4,0
0022300018,2023-11-14,ATL,Onyeka Okongwu,8,9,2,0
0022300024,2023-11-14,LAC,Russell Westbrook,8,6,3,0
0022300023,2023-11-14,POR,Toumani Camara,9,5,1,2
0022300024,2023-11-14,DEN,Michael Porter Jr.,10,5,0,2
0022300020,2023-11-14,BKN,Lonnie Walker IV,11,2,1,3
0022300022,2023-11-14,DAL,Tim Hardaway Jr.,17,0,1,3
0022300020,2023-11-14,BKN,Nic Claxton,8,6,0,0
0022300019,2023-11-14,IND,Isaiah Jackson,7,9,2,0
0022300017,2023-11-14,CHA,Mark Williams,11,7,0,0
0022300026,2023-11-14,MEM,Jacob Gilyard,9,3,1,3
0022300020,2023-11-14,ORL,Cole Anthony,10,6,2,2
0022300022,2023-11-14,NOP,Jonas Valančiūnas,6,3,4,0
0022300025,2023-11-14,GSW,Kevon Looney,2,12,3,0
0022300026,2023-11-14,MEM,John Konchar,6,3,6,2
0022300018,2023-11-14,DET,Kevin Knox II,12,4,1,2
0022300020,2023-11-14,BKN,Dennis Smith Jr.,6,3,5,0
0022300025,2023-11-14,GSW,Moses Moody,11,2,2,1
0022300024,2023-11-14,DEN,Kentavious Caldwell-Pope,9,1,4,2
0022300021,2023-11-14,SAS,Jeremy Sochan,9,3,5,1
0022300024,2023-11-14,LAC,Norman Powell,14,1,1,2
0022300019,2023-11-14,IND,Aaron Nesmith,6,4,2,1
0022300025,2023-11-14,MIN,Kyle Anderson,8,4,3,0
0022300019,2023-11-14,IND,T.J. McConnell,11,3,3,0
0022300021,2023-11-14,OKC,Isaiah Joe,8,2,1,2
0022300021,2023-11-14,OKC,Vasilije Micic,8,1,4,2
0022300026,2023-11-14,MEM,Ziaire Williams,10,1,0,2
0022300021,2023-11-14,OKC,Jalen Williams,11,2,3,1
0022300026,2023-11-14,MEM,Bismack Biyombo,0,8,4,0
0022300022,2023-11-14,DAL,Jaden Hardy,9,2,3,0
0022300018,2023-11-14,DET,James Wiseman,11,4,1,0
0022300026,2023-11-14,LAL,Christian Wood,2,10,2,0
0022300026,2023-11-14,LAL,Taurean Prince,8,3,1,2
0022300026,2023-11-14,MEM,Jaren Jackson Jr.,8,2,2,2
0022300026,2023-11-14,LAL,Cam Reddish,10,1,2,3
0022300022,2023-11-14,DAL,Grant Williams,10,1,0,3
0022300022,2023-11-14,DAL,Dereck Lively II,4,9,2,0
0022300022,2023-11-14,DAL,Derrick Jones Jr.,7,3,2,1
0022300021,2023-11-14,SAS,Malaki Branham,11,2,0,0
0022300022,2023-11-14,DAL,Seth Curry,3,3,2,0
0022300021,2023-11-14,OKC,Jaylin Williams,3,4,2,1
0022300021,2023-11-14,SAS,Charles Bassey,6,7,1,0
0022300022,2023-11-14,DAL,Dwight Powell,4,7,1,0
0022300021,2023-11-14,OKC,Luguentz Dort,6,3,0,1
0022300020,2023-11-14,ORL,Jonathan Isaac,3,3,1,1
0022300018,2023-11-14,DET,Isaiah Stewart,10,1,0,1
0022300025,2023-11-14,MIN,Naz Reid,10,2,0,2
0022300025,2023-11-14,MIN,Shake Milton,6,4,3,0
0022300025,2023-11-14,GSW,Gary Payton II,7,3,2,1
0022300022,2023-11-14,DAL,Richaun Holmes,6,7,0,0
0022300024,2023-11-14,LAC,P.J. Tucker,6,5,0,2
0022300021,2023-11-14,SAS,Devonte' Graham,4,1,7,0
0022300023,2023-11-14,UTA,Talen Horton-Tucker,4,3,3,0
0022300020,2023-11-14,BKN,Dorian Finney-Smith,5,4,0,1
0022300024,2023-11-14,DEN,Christian Braun,10,1,1,0
0022300021,2023-11-14,OKC,Tre Mann,5,2,2,1
0022300022,2023-11-14,DAL,Danté Exum,9,1,2,0
0022300022,2023-11-14,NOP,Matt Ryan,6,2,0,2
0022300024,2023-11-14,DEN,Jalen Pickett,5,2,2,1
0022300021,2023-11-14,OKC,Kenrich Williams,9,0,2,1
0022300025,2023-11-14,GSW,Cory Joseph,6,0,4,2
0022300024,2023-11-14,LAC,Terance Mann,0,6,5,0
0022300022,2023-11-14,DAL,Josh Green,2,5,4,0
0022300017,2023-11-14,CHA,JT Thor,5,4,1,1
0022300025,2023-11-14,MIN,Nickeil Alexander-Walker,5,0,1,1
0022300023,2023-11-14,POR,Matisse Thybulle,6,2,1,2
0022300019,2023-11-14,IND,Andrew Nembhard,2,2,4,0
0022300026,2023-11-14,MEM,Marcus Smart,3,1,1,1
0022300026,2023-11-14,LAL,Max Christie,5,1,1,1
0022300022,2023-11-14,DAL,Olivier-Maxence Prosper,6,3,0,1
0022300022,2023-11-14,NOP,Jeremiah Robinson-Earl,3,2,2,1
0022300019,2023-11-14,IND,Bennedict Mathurin,8,0,0,2
0022300019,2023-11-14,PHI,Patrick Beverley,2,5,2,0
0022300017,2023-11-14,CHA,Theo Maledon,2,3,3,0
0022300025,2023-11-14,GSW,Jonathan Kuminga,5,2,1,0
0022300021,2023-11-14,OKC,Lindy Waters III,6,0,0,2
0022300021,2023-11-14,SAS,Cedi Osman,6,0,0,2
0022300021,2023-11-14,SAS,Doug McDermott,5,1,1,1
0022300018,2023-11-14,ATL,Trent Forrest,2,1,4,0
0022300017,2023-11-14,MIA,Kevin Love,3,3,1,0
0022300021,2023-11-14,OKC,Aaron Wiggins,3,0,1,1
0022300025,2023-11-14,GSW,Trayce Jackson-Davis,2,2,3,0
0022300019,2023-11-14,IND,Jalen Smith,5,0,1,1
0022300017,2023-11-14,CHA,Ish Smith,2,2,3,0
0022300019,2023-11-14,IND,Buddy Hield,2,2,1,0
0022300019,2023-11-14,PHI,Robert Covington,2,1,1,0
0022300019,2023-11-14,PHI,Marcus Morris Sr.,2,3,1,0
0022300019,2023-11-14,PHI,Paul Reed,2,1,1,0
0022300024,2023-11-14,DEN,Zeke Nnaji,3,3,0,0
0022300018,2023-11-14,ATL,AJ Griffin,5,0,0,1
0022300025,2023-11-14,MIN,Troy Brown Jr.,0,2,1,0
0022300018,2023-11-14,ATL,Garrison Mathews,3,1,0,1
0022300017,2023-11-14,CHA,Nick Smith Jr.,3,1,0,1
0022300024,2023-11-14,DEN,Peyton Watson,4,0,0,0
0022300020,2023-11-14,ORL,Caleb Houstan,3,0,0,1
0022300017,2023-11-14,MIA,Kyle Lowry,0,1,2,0
0022300026,2023-11-14,MEM,Luke Kennard,0,3,0,0
0022300017,2023-11-14,MIA,Thomas Bryant,2,1,0,0
0022300022,2023-11-14,NOP,Cody Zeller,0,3,0,0
0022300020,2023-11-14,ORL,Anthony Black,2,0,1,0
0022300022,2023-11-14,NOP,Dereon Seabron,0,0,0,0
0022300023,2023-11-14,POR,Ish Wainright,0,0,0,0
0022300021,2023-11-14,OKC,Aleksej Pokusevski,0,1,1,0
0022300018,2023-11-14,DET,Marcus Sasser,0,1,1,0
0022300022,2023-11-14,NOP,Kira Lewis Jr.,2,0,0,0
0022300025,2023-11-14,GSW,Draymond Green,0,2,0,0
0022300024,2023-11-14,DEN,Justin Holiday,0,0,1,0
0022300023,2023-11-14,UTA,Simone Fontecchio,0,1,0,0
0022300021,2023-11-14,SAS,Dominick Barlow,0,1,0,0
0022300023,2023-11-14,POR,Justin Minaya,0,1,0,0
0022300026,2023-11-14,MEM,Vince Williams Jr.,0,1,0,0
0022300023,2023-11-14,POR,Rayan Rupert,1,0,0,0
0022300019,2023-11-14,PHI,Danuel House Jr.,0,1,0,0
0022300023,2023-11-14,POR,Duop Reath,0,1,0,0
0022300023,2023-11-14,POR,Jamaree Bouyea,0,1,0,0
0022300026,2023-11-14,LAL,Maxwell Lewis,0,0,0,0
0022300025,2023-11-14,MIN,Jaden McDaniels,0,0,0,0
0022300017,2023-11-14,MIA,Dru Smith,0,0,0,0
0022300023,2023-11-14,UTA,Luka Samanic,0,0,0,0
0022300023,2023-11-14,UTA,Omer Yurtseven,0,0,0,0
0022300019,2023-11-14,PHI,KJ Martin,0,0,0,0
0022300023,2023-11-14,POR,Kris Murray,0,0,0,0
0022300025,2023-11-14,GSW,Klay Thompson,0,0,0,0
0022300020,2023-11-14,ORL,Jett Howard,0,0,0,0
0022300017,2023-11-14,CHA,Leaky Black,0,0,0,0
0022300026,2023-11-14,MEM,Kenneth Lofton Jr.,0,0,0,0
0022300020,2023-11-14,ORL,Chuma Okeke,0,0,0,0
0022300019,2023-11-14,PHI,Furkan Korkmaz,0,0,0,0
0022300023,2023-11-14,UTA,Kris Dunn,0,0,0,0
0022300189,2023-11-13,TOR,Pascal Siakam,39,11,7,0
0022300188,2023-11-13,BOS,Jayson Tatum,35,6,7,5
0022300190,2023-11-13,CHI,Nikola Vučević,26,12,5,2
0022300190,2023-11-13,MIL,Giannis Antetokounmpo,35,11,2,1
0022300191,2023-11-13,SAC,Domantas Sabonis,23,9,10,1
0022300189,2023-11-13,WAS,Kyle Kuzma,34,3,3,4
0022300189,2023-11-13,TOR,Scottie Barnes,19,9,4,0
0022300188,2023-11-13,NYK,Julius Randle,25,9,5,2
0022300191,2023-11-13,SAC,Keegan Murray,25,8,1,5
0022300191,2023-11-13,SAC,De'Aaron Fox,28,2,6,2
0022300190,2023-11-13,CHI,Zach LaVine,20,8,5,2
0022300188,2023-11-13,BOS,Jaylen Brown,22,5,6,2
0022300188,2023-11-13,NYK,Jalen Brunson,26,3,4,3
0022300191,2023-11-13,CLE,Donovan Mitchell,22,2,5,4
0022300190,2023-11-13,MIL,Bobby Portis,19,10,2,3
0022300188,2023-11-13,BOS,Kristaps Porziņģis,21,6,3,3
0022300191,2023-11-13,CLE,Max Strus,19,5,4,5
0022300189,2023-11-13,WAS,Daniel Gafford,14,9,3,0
0022300189,2023-11-13,WAS,Jordan Poole,14,4,6,2
0022300188,2023-11-13,NYK,Josh Hart,16,9,3,3
0022300191,2023-11-13,CLE,Evan Mobley,16,12,2,0
0022300190,2023-11-13,CHI,Patrick Williams,13,3,2,3
0022300191,2023-11-13,SAC,Kevin Huerter,20,2,2,6
0022300189,2023-11-13,WAS,Bilal Coulibaly,10,7,3,1
0022300191,2023-11-13,SAC,Malik Monk,13,5,4,3
0022300191,2023-11-13,CLE,Darius Garland,16,3,6,3
0022300190,2023-11-13,CHI,Coby White,16,3,1,3
0022300191,2023-11-13,CLE,Caris LeVert,21,3,1,2
0022300188,2023-11-13,BOS,Jrue Holiday,14,7,2,3
0022300190,2023-11-13,CHI,DeMar DeRozan,11,4,7,0
0022300189,2023-11-13,TOR,Jakob Poeltl,13,6,5,0
0022300190,2023-11-13,MIL,Khris Middleton,13,6,2,1
0022300190,2023-11-13,MIL,Brook Lopez,11,5,0,2
0022300189,2023-11-13,WAS,Deni Avdija,9,8,6,1
0022300189,2023-11-13,TOR,Chris Boucher,7,7,2,1
0022300189,2023-11-13,WAS,Tyus Jones,10,3,8,2
0022300190,2023-11-13,CHI,Torrey Craig,8,12,2,1
0022300190,2023-11-13,MIL,Pat Connaughton,6,8,5,1
0022300191,2023-11-13,CLE,Jarrett Allen,12,9,1,0
0022300188,2023-11-13,BOS,Sam Hauser,12,4,2,4
0022300190,2023-11-13,MIL,MarJon Beauchamp,8,5,2,2
0022300190,2023-11-13,MIL,Damian Lillard,12,3,5,1
0022300189,2023-11-13,WAS,Corey Kispert,10,2,3,2
0022300188,2023-11-13,NYK,Mitchell Robinson,4,6,1,0
0022300188,2023-11-13,NYK,Immanuel Quickley,7,6,1,1
0022300189,2023-11-13,TOR,Precious Achiuwa,10,4,1,0
0022300188,2023-11-13,NYK,Quentin Grimes,12,0,1,4
0022300191,2023-11-13,CLE,Georges Niang,12,1,1,2
0022300189,2023-11-13,TOR,Gradey Dick,8,4,2,2
0022300191,2023-11-13,SAC,Sasha Vezenkov,11,2,0,3
0022300188,2023-11-13,BOS,Derrick White,3,2,4,1
0022300189,2023-11-13,TOR,Dennis Schröder,4,4,6,0
0022300190,2023-11-13,MIL,Malik Beasley,9,2,0,3
0022300190,2023-11-13,CHI,Jevon Carter,6,0,1,2
0022300191,2023-11-13,SAC,Harrison Barnes,4,5,3,0
0022300188,2023-11-13,BOS,Payton Pritchard,5,3,3,1
0022300189,2023-11-13,TOR,Malachi Flynn,6,2,1,1
0022300190,2023-11-13,CHI,Andre Drummond,4,3,0,0
0022300189,2023-11-13,TOR,Otto Porter Jr.,5,1,0,0
0022300188,2023-11-13,NYK,Isaiah Hartenstein,3,3,1,1
0022300190,2023-11-13,MIL,Andre Jackson Jr.,5,3,0,1
0022300190,2023-11-13,CHI,Ayo Dosunmu,5,2,1,1
0022300189,2023-11-13,WAS,Landry Shamet,2,0,0,0
0022300188,2023-11-13,NYK,Donte DiVincenzo,5,1,1,1
0022300191,2023-11-13,SAC,JaVale McGee,2,4,1,0
0022300191,2023-11-13,CLE,Craig Porter Jr.,0,3,3,0
0022300191,2023-11-13,SAC,Keon Ellis,2,0,2,0
0022300188,2023-11-13,BOS,Al Horford,2,4,0,0
0022300189,2023-11-13,WAS,Mike Muscala,4,2,0,0
0022300191,2023-11-13,SAC,Alex Len,2,0,3,0
0022300190,2023-11-13,MIL,Cameron Payne,0,0,5,0
0022300191,2023-11-13,CLE,Tristan Thompson,2,1,0,0
0022300191,2023-11-13,SAC,Chris Duarte,2,0,0,0
0022300191,2023-11-13,CLE,Dean Wade,0,0,1,0
0022300191,2023-11-13,CLE,Sam Merrill,0,0,0,0
0022300188,2023-11-13,NYK,Miles McBride,0,0,0,0
0022300188,2023-11-13,NYK,Jericho Sims,0,0,0,0
0022300191,2023-11-13,SAC,Jordan Ford,0,0,0,0
0022300191,2023-11-13,SAC,Kessler Edwards,0,0,0,0
0022300191,2023-11-13,SAC,Colby Jones,0,0,0,0
0022300189,2023-11-13,TOR,Jalen McDaniels,0,0,0,0
0022300180,2023-11-12,PHI,Tyrese Maxey,50,7,5,7
0022300182,2023-11-12,DEN,Nikola Jokić,36,21,11,2
0022300180,2023-11-12,PHI,Joel Embiid,37,13,7,1
0022300183,2023-11-12,DAL,Kyrie Irving,35,6,7,7
0022300187,2023-11-12,LAL,Anthony Davis,30,13,6,0
0022300177,2023-11-12,CHA,LaMelo Ball,32,7,6,4
0022300186,2023-11-12,GSW,Stephen Curry,38,5,3,5
0022300180,2023-11-12,IND,Tyrese Haliburton,25,1,17,3
0022300185,2023-11-12,OKC,Shai Gilgeous-Alexander,35,7,4,2
0022300186,2023-11-12,MIN,Anthony Edwards,33,6,7,1
0022300185,2023-11-12,PHX,Kevin Durant,28,9,4,3
0022300183,2023-11-12,DAL,Luka Dončić,30,4,9,4
0022300184,2023-11-12,MIA,Bam Adebayo,24,11,6,0
0022300179,2023-11-12,LAC,Paul George,26,7,7,3
0022300186,2023-11-12,MIN,Karl-Anthony Towns,21,14,3,2
0022300181,2023-11-12,CHI,Nikola Vučević,21,12,4,3
0022300178,2023-11-12,BKN,Mikal Bridges,27,13,2,2
0022300184,2023-11-12,SAS,Keldon Johnson,20,12,6,3
0022300184,2023-11-12,SAS,Victor Wembanyama,18,11,7,2
0022300182,2023-11-12,HOU,Alperen Sengun,23,8,5,0
0022300178,2023-11-12,WAS,Bilal Coulibaly,20,7,3,4
0022300179,2023-11-12,MEM,Desmond Bane,27,4,6,3
0022300181,2023-11-12,CHI,DeMar DeRozan,29,1,1,2
0022300184,2023-11-12,MIA,Duncan Robinson,26,5,4,4
0022300182,2023-11-12,DEN,Michael Porter Jr.,25,10,0,3
0022300177,2023-11-12,NYK,Julius Randle,23,5,5,1
0022300185,2023-11-12,OKC,Jalen Williams,31,1,1,3
0022300180,2023-11-12,IND,Myles Turner,22,5,0,4
0022300177,2023-11-12,NYK,RJ Barrett,24,4,2,4
0022300187,2023-11-12,LAL,Cam Reddish,18,7,2,1
0022300186,2023-11-12,MIN,Rudy Gobert,10,10,3,0
0022300183,2023-11-12,NOP,Jonas Valančiūnas,15,10,3,3
0022300185,2023-11-12,OKC,Chet Holmgren,18,6,4,3
0022300177,2023-11-12,NYK,Immanuel Quickley,17,5,9,4
0022300182,2023-11-12,HOU,Fred VanVleet,26,2,4,3
0022300185,2023-11-12,OKC,Josh Giddey,10,6,10,0
0022300179,2023-11-12,MEM,Bismack Biyombo,13,12,3,0
0022300182,2023-11-12,DEN,Aaron Gordon,16,8,5,1
0022300187,2023-11-12,POR,Jerami Grant,23,5,1,3
0022300178,2023-11-12,BKN,Nic Claxton,10,13,2,0
0022300181,2023-11-12,DET,Isaiah Stewart,17,11,2,3
0022300178,2023-11-12,WAS,Deni Avdija,14,9,3,1
0022300179,2023-11-12,LAC,Russell Westbrook,12,9,5,1
0022300183,2023-11-12,NOP,Dyson Daniels,17,9,4,3
0022300184,2023-11-12,MIA,Jimmy Butler III,19,6,4,1
0022300187,2023-11-12,POR,Skylar Mays,15,4,12,0
0022300181,2023-11-12,DET,Ausar Thompson,9,16,2,0
0022300180,2023-11-12,PHI,Tobias Harris,18,9,4,0
0022300187,2023-11-12,LAL,Rui Hachimura,19,5,2,1
0022300183,2023-11-12,NOP,Brandon Ingram,20,5,5,1
0022300180,2023-11-12,IND,Buddy Hield,16,4,3,4
0022300181,2023-11-12,CHI,Coby White,16,0,7,3
0022300184,2023-11-12,SAS,Jeremy Sochan,16,5,3,2
0022300179,2023-11-12,MEM,Marcus Smart,17,3,7,3
0022300187,2023-11-12,LAL,D'Angelo Russell,11,5,11,0
0022300181,2023-11-12,CHI,Andre Drummond,11,13,1,0
0022300184,2023-11-12,MIA,Jaime Jaquez Jr.,11,6,3,1
0022300179,2023-11-12,LAC,Kawhi Leonard,14,5,3,1
0022300187,2023-11-12,POR,Matisse Thybulle,14,2,3,4
0022300183,2023-11-12,DAL,Tim Hardaway Jr.,15,9,2,3
0022300186,2023-11-12,GSW,Klay Thompson,16,5,3,3
0022300184,2023-11-12,SAS,Devin Vassell,14,7,4,4
0022300179,2023-11-12,LAC,Norman Powell,20,2,3,4
0022300187,2023-11-12,POR,Shaedon Sharpe,19,3,4,3
0022300178,2023-11-12,WAS,Kyle Kuzma,15,4,3,0
0022300186,2023-11-12,GSW,Draymond Green,9,9,7,1
0022300187,2023-11-12,LAL,Austin Reaves,18,4,4,2
0022300185,2023-11-12,PHX,Bradley Beal,15,8,5,0
0022300184,2023-11-12,SAS,Zach Collins,18,5,2,1
0022300181,2023-11-12,DET,Kevin Knox II,18,3,1,4
0022300181,2023-11-12,CHI,Zach LaVine,19,3,2,1
0022300180,2023-11-12,PHI,Nicolas Batum,9,7,0,3
0022300178,2023-11-12,BKN,Royce O'Neale,10,6,4,3
0022300185,2023-11-12,PHX,Jordan Goodwin,11,5,3,3
0022300177,2023-11-12,NYK,Jalen Brunson,20,1,1,2
0022300183,2023-11-12,NOP,Matt Ryan,14,6,2,4
0022300183,2023-11-12,NOP,Zion Williamson,18,2,4,0
0022300186,2023-11-12,GSW,Dario Šarić,11,10,1,1
0022300178,2023-11-12,BKN,Spencer Dinwiddie,12,4,3,0
0022300182,2023-11-12,HOU,Jalen Green,9,8,5,1
0022300178,2023-11-12,BKN,Day'Ron Sharpe,8,12,1,0
0022300182,2023-11-12,HOU,Jeff Green,15,4,0,2
0022300181,2023-11-12,DET,Alec Burks,16,3,4,2
0022300183,2023-11-12,DAL,Josh Green,13,2,3,3
0022300184,2023-11-12,SAS,Malaki Branham,13,1,7,4
0022300181,2023-11-12,CHI,Ayo Dosunmu,13,1,3,0
0022300186,2023-11-12,MIN,Mike Conley,8,5,9,1
0022300179,2023-11-12,LAC,James Harden,11,4,3,1
0022300184,2023-11-12,MIA,Josh Richardson,12,3,4,2
0022300187,2023-11-12,POR,Deandre Ayton,12,7,0,0
0022300183,2023-11-12,NOP,Jeremiah Robinson-Earl,11,6,1,3
0022300178,2023-11-12,WAS,Jordan Poole,12,5,2,2
0022300178,2023-11-12,BKN,Cameron Johnson,14,6,1,2
0022300185,2023-11-12,OKC,Luguentz Dort,9,6,1,0
0022300179,2023-11-12,MEM,Jacob Gilyard,6,5,3,2
0022300187,2023-11-12,POR,Duop Reath,11,3,3,3
0022300181,2023-11-12,DET,Marvin Bagley III,14,5,1,0
0022300182,2023-11-12,DEN,Reggie Jackson,14,4,2,2
0022300179,2023-11-12,MEM,Luke Kennard,13,1,2,4
0022300183,2023-11-12,DAL,Dwight Powell,7,10,2,0
0022300177,2023-11-12,NYK,Mitchell Robinson,10,9,0,0
0022300178,2023-11-12,WAS,Danilo Gallinari,12,3,3,1
0022300180,2023-11-12,PHI,De'Anthony Melton,10,4,6,1
0022300179,2023-11-12,MEM,Jaren Jackson Jr.,12,4,1,0
0022300185,2023-11-12,PHX,Drew Eubanks,15,5,1,0
0022300184,2023-11-12,MIA,Dru Smith,12,4,3,2
0022300180,2023-11-12,IND,Bruce Brown,9,4,3,0
0022300181,2023-11-12,DET,Cade Cunningham,10,3,5,0
0022300177,2023-11-12,CHA,Mark Williams,10,4,2,0
0022300177,2023-11-12,CHA,Nick Richards,16,4,0,0
0022300186,2023-11-12,MIN,Naz Reid,10,6,2,2
0022300178,2023-11-12,BKN,Dennis Smith Jr.,8,4,6,2
0022300180,2023-11-12,IND,T.J. McConnell,8,2,1,0
0022300177,2023-11-12,NYK,Isaiah Hartenstein,6,6,1,0
0022300180,2023-11-12,IND,Aaron Nesmith,8,4,3,2
0022300186,2023-11-12,MIN,Nickeil Alexander-Walker,10,2,1,2
0022300185,2023-11-12,PHX,Grayson Allen,7,6,1,1
0022300180,2023-11-12,IND,Jalen Smith,11,6,1,1
0022300179,2023-11-12,MEM,David Roddy,8,6,0,0
